"","SessionName","Trap","StartDate","Operation","Speed","SillDepth","DepthUnits","TagTemp","SessionNote"
"1830","NPM-2018-215-MC2","MARTR2",2018-08-03 10:37:32.357,"1.0",NA,NA,NA,6.5,"smoky, sunny, and cool"
"1831","NPM-2018-216-MC2","MARTR2",2018-08-04 10:28:35.007,"1.0",NA,NA,NA,6,"cold and sunny"
"1832","NPM-2018-217-MC2","MARTR2",2018-08-05 13:41:38.973,"1.0",NA,NA,NA,11,"sunny and hot"
"1833","NPM-2018-218-MC2","MARTR2",2018-08-06 12:17:01.14,"1.0",NA,NA,NA,8,"sunny and warm"
"1834","NPM-2018-219-MC2","MARTR2",2018-08-07 11:22:07.553,"1.0",NA,NA,NA,8,"sunny and warm"
"1835","NPM-2018-220-MC2","MARTR2",2018-08-08 11:15:34.993,"1.0",NA,NA,NA,8,NA
"1836","NPM-2018-221-MC2","MARTR2",2018-08-09 11:34:20.583,"1.0",NA,NA,NA,9,NA
"1837","NPM-2018-222-MC2","MARTR2",2018-08-10 11:05:17.803,"1.0",NA,NA,NA,8,NA
"1838","NPM-2018-223-MC2","MARTR2",2018-08-11 11:33:07.11,"1.0",NA,NA,NA,8,NA
"1839","NPM-2018-224-MC2","MARTR2",2018-08-12 11:00:45.16,"1.0",NA,NA,NA,8,NA
"1840","NPM-2018-225-MC2","MARTR2",2018-08-13 11:31:31.813,"1.0",NA,NA,NA,7,NA
"1841","NPM-2018-226-MC2","MARTR2",2018-08-14 11:14:23.917,"1.0",NA,NA,NA,5.5,NA
"1842","NPM-2018-227-MC2","MARTR2",2018-08-15 11:24:30.83,"1.0",NA,NA,NA,5.5,NA
"1843","NPM-2018-228-MC2","MARTR2",2018-08-16 11:19:06.963,"1.0",NA,NA,NA,7,"sunny and cool. very smoky"
"1844","NPM-2018-229-MC2","MARTR2",2018-08-17 11:14:48.233,"1.0",NA,NA,NA,7,"cloudy and cool"
"1845","NPM-2018-230-MC2","MARTR2",2018-08-18 10:02:17.523,"1.0",NA,NA,NA,6,"sunny and cold"
"1846","NPM-2018-231-MC2","MARTR2",2018-08-19 10:16:14.433,"1.0",NA,NA,NA,6,"sunny and cool"
"1847","NPM-2018-232-MC2","MARTR2",2018-08-20 10:04:34.097,"1.0",NA,NA,NA,6,"cloudty and cold"
"1848","NPM-2018-233-MC2","MARTR2",2018-08-21 14:59:27.253,"1.0",NA,NA,NA,12,"sunny and hot. very smokey"
"1849","NPM-2018-234-MC2","MARTR2",2018-08-22 12:54:00.29,"1.0",NA,NA,NA,8,"cloudy and cool. very smokey"
"1850","NPM-2018-235-MC2","MARTR2",2018-08-23 10:30:00.477,"1.0",NA,NA,NA,5.5,NA
"1851","NPM-2018-236-MC2","MARTR2",2018-08-24 11:28:09.517,"1.0",NA,NA,NA,6,NA
"1852","NPM-2018-237-MC2","MARTR2",2018-08-25 11:26:10.86,"1.0",NA,NA,NA,5,NA
"1853","NPM-2018-238-MC2","MARTR2",2018-08-26 11:07:16.843,"1.0",NA,NA,NA,7,NA
"1854","NPM-2018-239-MC2","MARTR2",2018-08-27 10:18:34.567,"1.0",NA,NA,NA,6.5,NA
"1855","NPM-2018-240-MC2","MARTR2",2018-08-28 11:43:45.793,"1.0",NA,NA,NA,4,NA
"1856","NPM-2018-241-MC2","MARTR2",2018-08-29 11:27:07.64,"1.0",NA,NA,NA,5,NA
"1857","NPM-2018-242-MC2","MARTR2",2018-08-30 12:01:10.747,"1.0",NA,NA,NA,6,"cloudy and cold"
"1858","NPM-2018-243-MC2","MARTR2",2018-08-31 12:10:51.31,"1.0",NA,NA,NA,7,"sunny and cool"
"1859","NPM-2018-244-MC2","MARTR2",2018-09-01 10:35:31.38,"1.0",NA,NA,NA,5,"freezing and sunny"
"1860","NPM-2018-245-MC2","MARTR2",2018-09-02 10:54:41.35,"1.0",NA,NA,NA,5,"freezing and sun"
"1861","NPM-2018-246-MC2","MARTR2",2018-09-03 14:44:29.633,"1.0",NA,NA,NA,5,"sunny and warm"
"1862","NPM-2018-247-MC2","MARTR2",2018-09-04 10:44:56.383,"1.0",NA,NA,NA,4,"freezing and sun"
"1863","NPM-2018-248-MC2","MARTR2",2018-09-05 10:48:13.477,"1.0",NA,NA,NA,4,"cold and sunny"
"1864","NPM-2018-249-MC2","MARTR2",2018-09-06 13:55:19.763,"1.0",NA,NA,NA,8.5,NA
"1865","NPM-2018-250-MC2","MARTR2",2018-09-07 10:26:26.53,"1.0",NA,NA,NA,4.5,NA
"1866","NPM-2018-251-MC2","MARTR2",2018-09-08 11:58:18.51,"1.0",NA,NA,NA,7,NA
"1867","NPM-2018-252-MC2","MARTR2",2018-09-09 11:59:42.99,"1.0",NA,NA,NA,5,NA
"1868","NPM-2018-253-MC2","MARTR2",2018-09-10 15:14:27.85,"1.0",NA,NA,NA,8.5,NA
"1869","NPM-2018-254-MC2","MARTR2",2018-09-11 11:28:29.707,"1.0",NA,NA,NA,3.5,NA
"1870","NPM-2018-255-MC2","MARTR2",2018-09-12 11:44:55.93,"1.0",NA,NA,NA,5,NA
"1871","NPM-2018-256-MC2","MARTR2",2018-09-13 10:34:32.603,"1.0",NA,NA,NA,5,"snowy/rain"
"1872","NPM-2018-257-MC2","MARTR2",2018-09-14 13:43:13.817,"1.0",NA,NA,NA,4,"sunny and very cold"
"1873","NPM-2018-258-MC2","MARTR2",2018-09-15 12:25:09.443,"1.0",NA,NA,NA,6,"sunny and warm"
"1874","NPM-2018-259-MC2","MARTR2",2018-09-16 13:35:53.713,"1.0",NA,NA,NA,8,"sunny and warm.  cone was hitting river bottom so blocked cone with upside down buckets.  Gives it about an inch clearance.  New RPM 2.25"
"1875","NPM-2018-260-MC2","MARTR2",2018-09-17 12:01:38.703,"1.0",NA,NA,NA,6,"sunny and cold.  yesterday i propped cone on buckets.  This was evidently too high for cone to be, as it left a gap between cone and gasket.  all fish escaped.  put cone back on blocks, seems to be okay. RPM 3.0"
"1876","NPM-2018-261-MC2","MARTR2",2018-09-18 12:22:51.127,"1.0",NA,NA,NA,4,"sunny and cold"
"1877","NPM-2018-262-MC2","MARTR2",2018-09-19 12:21:26.483,"1.0",NA,NA,NA,4,"sunny and warm"
"1878","NPM-2018-263-MC2","MARTR2",2018-09-20 11:31:08.913,"1.0",NA,NA,NA,2,NA
"1879","NPM-2018-264-MC2","MARTR2",2018-09-21 12:01:32.48,"1.0",NA,NA,NA,2.5,NA
"1880","NPM-2018-265-MC2","MARTR2",2018-09-22 11:42:47.513,"1.0",NA,NA,NA,4,NA
"1881","NPM-2018-266-MC2","MARTR2",2018-09-23 11:32:28.503,"1.0",NA,NA,NA,4.5,NA
"1882","NPM-2018-267-MC2","MARTR2",2018-09-24 11:22:41.857,"1.0",NA,NA,NA,1,NA
"1883","NPM-2018-268-MC2","MARTR2",2018-09-25 12:12:16.23,"1.0",NA,NA,NA,2,NA
"1884","NPM-2018-269-MC2","MARTR2",2018-09-26 11:44:45.48,"1.0",NA,NA,NA,1.5,NA
"1885","NPM-2018-270-MC2","MARTR2",2018-09-27 13:07:32.713,"1.0",NA,NA,NA,5,"sunny and warm"
"1886","NPM-2018-271-MC2","MARTR2",2018-09-28 12:09:42.85,"1.0",NA,NA,NA,3,"sunny and cool.  Moved trap ~20 feet downstream to try and find a better spot.  New RPM is 4.00, as compared to 2.75 before.  Was able to remove 1 block from cone as well.  Now cone only has one block"
"1887","NPM-2018-272-MC2","MARTR2",2018-09-29 13:47:26.507,"1.0",NA,NA,NA,5,"smokey and cool"
"1888","NPM-2018-273-MC2","MARTR2",2018-09-30 13:15:11.223,"1.0",NA,NA,NA,8,"rainy and cool"
"1889","NPM-2018-274-MC2","MARTR2",2018-10-01 12:01:32.793,"1.0",NA,NA,NA,2,"very cold. hard frost last night"
"1890","NPM-2018-275-MC2","MARTR2",2018-10-02 12:27:04.27,"1.0",NA,NA,NA,7,"cloudy, rainy, and unseasonably warm"
"1891","NPM-2018-276-MC2","MARTR2",2018-10-03 11:07:47.393,"1.0",NA,NA,NA,5,"sunny and cool"
"1892","NPM-2018-277-MC2","MARTR2",2018-10-04 13:31:43.15,"1.0",NA,NA,NA,4.5,NA
"1893","NPM-2018-278-MC2","MARTR2",2018-10-05 12:42:17.703,"1.0",NA,NA,NA,3,NA
"1894","NPM-2018-279-MC2","MARTR2",2018-10-06 12:05:18.97,"1.0",NA,NA,NA,3,NA
"1895","NPM-2018-280-MC2","MARTR2",2018-10-07 12:09:59.343,"1.0",NA,NA,NA,3,NA
"1896","NPM-2018-281-MC2","MARTR2",2018-10-08 12:54:13.95,"1.0",NA,NA,NA,2.5,NA
"1897","NPM-2018-282-MC2","MARTR2",2018-10-09 13:02:41.593,"1.0",NA,NA,NA,2,NA
"1898","NPM-2018-283-MC2","MARTR2",2018-10-10 11:33:42.473,"1.0",NA,NA,NA,1,NA
"1899","NPM-2018-284-MC2","MARTR2",2018-10-11 12:03:41.2,"1.0",NA,NA,NA,3,"rising fog and very cold"
"1900","NPM-2018-285-MC2","MARTR2",2018-10-12 12:16:48.05,"1.0",NA,NA,NA,3,"very cold and sunny. trap was iced up"
"1901","NPM-2018-286-MC2","MARTR2",2018-10-13 12:27:34.747,"1.0",NA,NA,NA,2,"sunny and very cold"
"1902","NPM-2018-287-MC2","MARTR2",2018-10-14 12:09:41.773,"1.0",NA,NA,NA,0,"sunny and very cold."
"1903","NPM-2018-288-MC2","MARTR2",2018-10-15 13:10:30.92,"1.0",NA,NA,NA,5,"sunny and very cold"
"1904","NPM-2018-289-MC2","MARTR2",2018-10-16 12:45:22.817,"1.0",NA,NA,NA,0,"sunny and very cold"
"1905","NPM-2018-290-MC2","MARTR2",2018-10-17 15:51:56.043,"1.0",NA,NA,NA,4,NA
"1906","NPM-2018-291-MC2","MARTR2",2018-10-18 13:14:47.84,"1.0",NA,NA,NA,1.5,NA
"1907","NPM-2018-292-MC2","MARTR2",2018-10-19 13:17:15.287,"1.0",NA,NA,NA,1.5,NA
"1908","NPM-2018-293-MC2","MARTR2",2018-10-20 13:08:45.673,"1.0",NA,NA,NA,1,NA
"1909","NPM-2018-294-MC2","MARTR2",2018-10-21 14:03:27.787,"1.0",NA,NA,NA,2.5,NA
"1910","NPM-2018-295-MC2","MARTR2",2018-10-22 13:48:55.017,"1.0",NA,NA,NA,2,NA
"1911","NPM-2018-296-MC2","MARTR2",2018-10-23 13:50:23.453,"1.0",NA,NA,NA,3,NA
"1912","NPM-2018-297-MC2","MARTR2",2018-10-24 14:24:35.153,"1.0",NA,NA,NA,4,NA
"1913","NPM-2018-298-MC2","MARTR2",2018-10-25 13:40:16.863,"1.0",NA,NA,NA,4,"no fish.  cloudy and cold"
"1914","NPM-2018-299-MC2","MARTR2",2018-10-26 12:32:54.19,"1.0",NA,NA,NA,4,"sunny and cool.  cone was hitting bottom, put another block.   New RPM is 3.50"
"1915","NPM-2018-300-MC2","MARTR2",2018-10-27 10:43:24.093,"1.0",NA,NA,NA,5,"heavy rain.  cool."
"1916","NPM-2018-301-MC2","MARTR2",2018-10-28 11:28:45.907,"1.0",NA,NA,NA,3,"rainy and cool."
"1917","NPM-2018-302-MC2","MARTR2",2018-10-29 11:32:48.753,"1.0",NA,NA,NA,3,"snowing and cold"
"1918","NPM-2018-303-MC2","MARTR2",2018-10-30 11:54:52.793,"1.0",NA,NA,NA,2,"sunny and very cold"
"1919","NPM-2018-304-MC2","MARTR2",2018-10-31 11:22:28.373,"1.0",NA,NA,NA,0.27,"snowing and very cold"
"1920","NPM-2018-305-MC2","MARTR2",2018-11-01 13:10:50.58,"1.0",NA,NA,NA,0,NA
"1921","NPM-2018-306-MC2","MARTR2",2018-11-02 13:28:56.937,"1.0",NA,NA,NA,0,NA
"1922","NPM-2018-307-MC2","MARTR2",2018-11-03 13:40:42.193,"1.0",NA,NA,NA,0,NA
"1923","NPM-2019-082-MC2","MARTR2",2019-03-23 13:41:21.983,"1.0",NA,NA,NA,4,"no fish"
"1924","NPM-2019-083-MC2","MARTR2",2019-03-24 14:49:05.62,"1.0",NA,NA,NA,0,NA
"1925","NPM-2019-084-MC2","MARTR2",2019-03-25 13:37:01.547,"1.0",NA,NA,NA,0,NA
"1926","NPM-2019-085-MC2","MARTR2",2019-03-26 13:12:49.62,"1.0",NA,NA,NA,3,NA
"1927","NPM-2019-086-MC2","MARTR2",2019-03-27 11:17:34.66,"1.0",NA,NA,NA,2,NA
"1928","NPM-2019-087-MC2","MARTR2",2019-03-28 18:08:53.497,"1.0",NA,NA,NA,6,NA
"1929","NPM-2019-088-MC2","MARTR2",2019-03-29 13:25:30.043,"1.0",NA,NA,NA,0,NA
"1930","NPM-2019-089-MC2","MARTR2",2019-03-30 13:13:16.893,"1.0",NA,NA,NA,0,NA
"1931","NPM-2019-090-MC2","MARTR2",2019-03-31 11:46:27.84,"1.0",NA,NA,NA,0,"Sunny"
"1932","NPM-2019-091-MC2","MARTR2",2019-04-01 12:53:11.33,"1.0",NA,NA,NA,1,NA
"1933","NPM-2019-092-MC2","MARTR2",2019-04-02 11:47:15.393,"1.0",NA,NA,NA,4,NA
"1934","NPM-2019-093-MC2","MARTR2",2019-04-03 09:36:30.237,"1.0",NA,NA,NA,0,NA
"1935","NPM-2019-094-MC2","MARTR2",2019-04-04 13:47:19.677,"1.0",NA,NA,NA,2,NA
"1936","NPM-2019-095-MC2","MARTR2",2019-04-05 14:50:35.623,"1.0",NA,NA,NA,3,NA
"1937","NPM-2019-096-MC2","MARTR2",2019-04-06 11:02:36.42,"1.0",NA,NA,NA,2,NA
"1938","NPM-2019-097-MC2","MARTR2",2019-04-07 12:14:22.073,"1.0",NA,NA,NA,2,NA
"1939","NPM-2019-098-MC2","MARTR2",2019-04-08 11:44:48.52,"1.0",NA,NA,NA,2,NA
"1940","NPM-2019-099-MC2","MARTR2",2019-04-09 18:42:02.85,"1.0",NA,NA,NA,2,NA
"1941","NPM-2019-100-MC2","MARTR2",2019-04-10 15:13:46.187,"1.0",NA,NA,NA,2,NA
"1942","NPM-2019-101-MC2","MARTR2",2019-04-11 11:58:51.053,"1.0",NA,0.5,NA,1.13,NA
"1943","NPM-2019-102-MC2","MARTR2",2019-04-12 12:38:21.09,"1.0",NA,0.45,NA,2,NA
"1944","NPM-2019-103-MC2","MARTR2",2019-04-13 09:17:51.06,"1.0",NA,0.45,NA,0,NA
"1945","NPM-2019-104-MC2","MARTR2",2019-04-14 08:19:04.01,"1.0",NA,0.45,NA,0,NA
"1946","NPM-2019-105-MC2","MARTR2",2019-04-15 12:29:54.3,"1.0",NA,0.48,NA,1,NA
"1947","NPM-2019-106-MC2","MARTR2",2019-04-16 13:00:46.227,"1.0",NA,0.48,NA,3,NA
"1948","NPM-2019-107-MC2","MARTR2",2019-04-17 09:36:17.877,"1.0",NA,0.49,NA,0,NA
"1949","NPM-2019-108-MC2","MARTR2",2019-04-18 13:01:05.333,"1.0",NA,NA,NA,2,NA
"1950","NPM-2019-109-MC2","MARTR2",2019-04-19 11:00:07.513,"1.0",NA,NA,NA,3,NA
"1951","NPM-2019-110-MC2","MARTR2",2019-04-20 16:21:44.58,"1.0",NA,NA,NA,4,NA
"1952","NPM-2019-111-MC2","MARTR2",2019-04-21 11:37:49.207,"1.0",NA,NA,NA,4,NA
"1953","NPM-2019-112-MC2","MARTR2",2019-04-22 14:16:24.817,"1.0",NA,NA,NA,5,NA
"1954","NPM-2019-113-MC2","MARTR2",2019-04-23 14:13:32.793,"1.0",NA,NA,NA,5,NA
"1955","NPM-2019-114-MC2","MARTR2",2019-04-24 10:55:52.323,"1.0",NA,0.85,NA,4,NA
"1956","NPM-2019-115-MC2","MARTR2",2019-04-25 11:01:31.233,"1.0",NA,0.9,NA,1,"Lifting Cone today, brought trap to bank and in pool  about 10 inches of debris in trap box today"
"1957","NPM-2019-116-MC2","MARTR2",2019-04-26 19:28:56.937,"0.0",NA,0.93,NA,1,"Cone is up, flows are up and far bank tree is submerged"
"1958","NPM-2019-117-MC2","MARTR2",2019-04-27 08:39:54.357,"0.0",NA,0.97,NA,1,"Flows Increasing but hoping to be able to move trap back tomorrow"
"1959","NPM-2019-118-MC2","MARTR2",2019-04-28 09:00:50.327,"0.0",NA,1,NA,1,"Water levels are still rising, With the colder weather tonight and next few days I am hoping the sill depth will decrease. Will move trap when the sill is below 0.90 meters"
"1960","NPM-2019-119-MC2","MARTR2",2019-04-29 12:26:55.99,"1.0",NA,0.83,NA,1,"Trap is fishing again"
"1961","NPM-2019-120-MC2","MARTR2",2019-04-30 13:54:41.537,"1.0",NA,0.85,NA,3.14,"fishing again"
"1962","NPM-2019-121-MC2","MARTR2",2019-05-01 10:57:53.54,"1.0",NA,0.78,NA,1,"A lot of snow and ice in trap box today"
"1963","NPM-2019-122-MC2","MARTR2",2019-05-02 11:26:26.673,"1.0",NA,NA,NA,2,NA
"1964","NPM-2019-123-MC2","MARTR2",2019-05-03 12:41:01.043,"1.0",NA,NA,NA,3,NA
"1965","NPM-2019-124-MC2","MARTR2",2019-05-04 11:32:35.667,"1.0",NA,NA,NA,3,NA
"1966","NPM-2019-125-MC2","MARTR2",2019-05-05 12:33:55.43,"0.5",NA,NA,NA,3,"Big tree stuck in trap. Cone wasn't spinning"
"1967","NPM-2019-126-MC2","MARTR2",2019-05-06 13:39:06.16,"1.0",NA,NA,NA,4,NA
"1968","NPM-2019-127-MC2","MARTR2",2019-05-07 13:53:08.787,"1.0",NA,NA,NA,5,NA
"1969","NPM-2019-128-MC2","MARTR2",2019-05-08 11:58:27.87,"0.0",NA,NA,NA,5,NA
"1970","NPM-2019-129-MC2","MARTR2",2019-05-09 12:28:13.483,"0.0",NA,NA,NA,5,"Trap not fishing"
"1971","NPM-2019-130-MC2","MARTR2",2019-05-10 11:29:03.607,"0.0",NA,NA,NA,5,"Trap not fishing"
"1972","NPM-2019-131-MC2","MARTR2",2019-05-11 11:06:04.82,"0.0",NA,NA,NA,5,"Trap is not fishing"
"1973","NPM-2019-132-MC2","MARTR2",2019-05-12 11:31:55.213,"0.0",NA,NA,NA,5,"Trap is not fishing"
"1974","NPM-2019-133-MC2","MARTR2",2019-05-13 13:11:39.157,"0.0",NA,NA,NA,5,"Trap is not fishing"
"1975","NPM-2019-134-MC2","MARTR2",2019-05-14 11:28:23.393,"0.0",NA,NA,NA,5,"Trap is not fishing"
"1976","NPM-2019-135-MC2","MARTR2",2019-05-15 10:52:55.77,"0.0",NA,NA,NA,5,"trap is not fishing"
"1977","NPM-2019-136-MC2","MARTR2",2019-05-16 14:45:56.723,"0.0",NA,NA,NA,5,"High water. Trap isn't fishing"
"1978","NPM-2019-137-MC2","MARTR2",2019-05-17 14:03:37.74,"0.0",NA,NA,NA,5,"High water"
"1979","NPM-2019-138-MC2","MARTR2",2019-05-18 15:32:10.723,"0.0",NA,NA,NA,5,"High water"
"1980","NPM-2019-139-MC2","MARTR2",2019-05-20 11:14:56.083,"0.0",NA,NA,NA,5,NA
"1981","NPM-2019-140-MC2","MARTR2",2019-05-20 11:18:39.177,"0.0",NA,NA,NA,5,"High water"
"1982","NPM-2019-141-MC2","MARTR2",2019-05-21 20:42:54.183,"0.0",NA,NA,NA,5,"High water"
"1983","NPM-2019-142-MC2","MARTR2",2019-05-22 09:27:49.683,"0.0",NA,NA,NA,5,"High water"
"1984","NPM-2019-143-MC2","MARTR2",2019-05-23 13:57:47.13,"0.0",NA,NA,NA,5,"Trap is not fishing"
"1985","NPM-2019-144-MC2","MARTR2",2019-05-24 11:02:49.153,"0.0",NA,NA,NA,5,"Trap is not fishing"
"1986","NPM-2019-145-MC2","MARTR2",2019-05-25 12:02:39.033,"0.0",NA,NA,NA,5,"Trap is not fishing"
"1987","NPM-2019-146-MC2","MARTR2",2019-05-26 13:46:01.17,"0.0",NA,NA,NA,5,"river is rising due to rain, trap is not fishing"
"1988","NPM-2019-147-MC2","MARTR2",2019-05-27 13:40:39.39,"0.0",NA,NA,NA,5,"Trap is not fishing"
"1989","NPM-2019-148-MC2","MARTR2",2019-05-28 12:19:17.443,"0.0",NA,NA,NA,5,"Trap is not fishing, water levels are rising"
"1990","NPM-2019-149-MC2","MARTR2",2019-05-29 08:15:28.233,"0.0",NA,NA,NA,5,"Trap is not fishing"
"1991","NPM-2019-150-MC2","MARTR2",2019-05-30 15:19:03.52,"0.0",NA,NA,NA,5,"High water"
"1992","NPM-2019-151-MC2","MARTR2",2019-05-31 13:28:54.423,"0.0",NA,NA,NA,5,"High water"
"1993","NPM-2019-152-MC2","MARTR2",2019-06-01 18:48:52.97,"0.0",NA,NA,NA,5,NA
"1994","NPM-2019-153-MC2","MARTR2",2019-06-02 19:19:34.467,"0.0",NA,NA,NA,5,"High water"
"1995","NPM-2019-154-MC2","MARTR2",2019-06-03 18:54:02.567,"0.0",NA,NA,NA,5,"High water"
"1996","NPM-2019-155-MC2","MARTR2",2019-06-04 19:51:49.907,"0.0",NA,NA,NA,5,"High water Fixed anchor tree rigging"
"1997","NPM-2019-156-MC2","MARTR2",2019-06-05 23:19:17,"0.0",NA,NA,NA,5,"High water"
"1998","NPM-2019-157-MC2","MARTR2",2019-06-06 08:59:29.03,"0.0",NA,NA,NA,5,"High water"
"1999","NPM-2019-158-MC2","MARTR2",2019-06-07 12:53:41.207,"0.0",NA,NA,NA,5,"Trap is not fishing"
"2000","NPM-2019-159-MC2","MARTR2",2019-06-08 13:23:50.127,"0.0",NA,NA,NA,5,"Trap is not fishing"
"2001","NPM-2019-160-MC2","MARTR2",2019-06-09 12:04:54.393,"0.0",NA,NA,NA,5,"Trap is not fishing"
"2002","NPM-2019-161-MC2","MARTR2",2019-06-10 12:02:22.247,"0.0",NA,NA,NA,5,"Trap is not fishing"
"2003","NPM-2019-162-MC2","MARTR2",2019-06-11 12:50:01.717,"0.0",NA,NA,NA,5,"Trap is not fishing"
"2004","NPM-2019-163-MC2","MARTR2",2019-06-12 10:42:49.603,"0.0",NA,NA,NA,5,"Trap is not fishing. main cable is tightened"
"2005","NPM-2019-164-MC2","MARTR2",2019-06-13 13:05:33.177,"0.0",NA,NA,NA,5,"High water"
"2006","NPM-2019-165-MC2","MARTR2",2019-06-14 10:52:38.657,"0.0",NA,NA,NA,5,"High water"
"2007","NPM-2019-166-MC2","MARTR2",2019-06-15 11:14:14.933,"0.0",NA,NA,NA,5,"High water"
"2008","NPM-2019-167-MC2","MARTR2",2019-06-16 12:51:56.95,"0.0",NA,NA,NA,5,"High water"
"2009","NPM-2019-168-MC2","MARTR2",2019-06-16 12:53:35.83,"0.0",NA,NA,NA,5,"High water"
"2010","NPM-2019-169-MC2","MARTR2",2019-06-18 19:13:56.933,"0.0",NA,NA,NA,5,"High water"
"2011","NPM-2019-170-MC2","MARTR2",2019-06-19 11:07:25.927,"0.0",NA,NA,NA,5,NA
"2012","NPM-2019-171-MC2","MARTR2",2019-06-20 15:00:51.673,"0.0",NA,NA,NA,5,"TRAP IS NOT FISHING"
"2013","NPM-2019-172-MC2","MARTR2",2019-06-21 13:43:46.543,"0.0",NA,NA,NA,5,"trap is not fishing, water levels havent dropped due to snow and rain"
"2014","NPM-2019-173-MC2","MARTR2",2019-06-22 14:49:27.353,"0.0",NA,NA,NA,5,"Cone dropped today and trap is fishing. 8 RPM"
"2015","NPM-2019-174-MC2","MARTR2",2019-06-23 13:57:12.77,"1.0",NA,NA,NA,7,NA
"2016","NPM-2019-175-MC2","MARTR2",2019-06-24 15:46:38.137,"1.0",NA,NA,NA,8,NA
"2017","NPM-2019-176-MC2","MARTR2",2019-06-25 15:16:39.96,"1.0",NA,NA,NA,8,NA
"2018","NPM-2019-177-MC2","MARTR2",2019-06-26 12:04:21.79,"1.0",NA,NA,NA,6.53,NA
"2019","NPM-2019-178-MC2","MARTR2",2019-06-27 13:38:55.687,"1.0",NA,NA,NA,9,NA
"2020","NPM-2019-179-MC2","MARTR2",2019-06-28 13:32:47.093,"1.0",NA,NA,NA,9,NA
"2021","NPM-2019-180-MC2","MARTR2",2019-06-29 12:28:39.083,"1.0",NA,NA,NA,9,NA
"2022","NPM-2019-181-MC2","MARTR2",2019-06-30 12:48:45.94,"1.0",NA,NA,NA,9,NA
"2023","NPM-2019-182-MC2","MARTR2",2019-07-01 10:48:22.567,"1.0",NA,NA,NA,9,NA
"2024","NPM-2019-183-MC2","MARTR2",2019-07-02 11:37:58.39,"1.0",NA,NA,NA,9,NA
"2025","NPM-2019-184-MC2","MARTR2",2019-07-03 17:37:15.07,"1.0",NA,NA,NA,11,NA
"2026","NPM-2019-185-MC2","MARTR2",2019-07-04 13:39:22.833,"1.0",NA,NA,NA,10,NA
"2027","NPM-2019-186-MC2","MARTR2",2019-07-05 12:55:51.137,"1.0",NA,NA,NA,10,NA
"2028","NPM-2019-187-MC2","MARTR2",2019-07-06 15:08:37.16,"1.0",NA,NA,NA,10,NA
"2029","NPM-2019-188-MC2","MARTR2",2019-07-07 15:59:56.327,"1.0",NA,NA,NA,11,NA
"2030","NPM-2019-189-MC2","MARTR2",2019-07-08 14:10:49.273,"1.0",NA,NA,NA,8,NA
"2031","NPM-2019-190-MC2","MARTR2",2019-07-09 14:42:59.52,"1.0",NA,NA,NA,10,NA
"2032","NPM-2019-191-MC2","MARTR2",2019-07-10 12:06:33.39,"1.0",NA,NA,NA,8,NA
"2033","NPM-2019-192-MC2","MARTR2",2019-07-11 13:01:59.433,"1.0",NA,NA,NA,11,NA
"2034","NPM-2019-193-MC2","MARTR2",2019-07-12 11:55:09.727,"1.0",NA,NA,NA,10,NA
"2035","NPM-2019-194-MC2","MARTR2",2019-07-13 11:20:15.413,"1.0",NA,NA,NA,10,NA
"2036","NPM-2019-195-MC2","MARTR2",2019-07-14 10:54:47,"1.0",NA,NA,NA,10,NA
"2037","NPM-2019-196-MC2","MARTR2",2019-07-15 15:46:49,"1.0",NA,NA,NA,10,NA
"2038","NPM-2019-197-MC2","MARTR2",2019-07-16 11:57:43.277,"1.0",NA,NA,NA,10,NA
"2039","NPM-2019-198-MC2","MARTR2",2019-07-17 10:10:41.857,"1.0",NA,NA,NA,9,NA
"2040","NPM-2019-199-MC2","MARTR2",2019-07-18 13:58:10.37,"1.0",NA,NA,NA,10,NA
"2041","NPM-2019-200-MC2","MARTR2",2019-07-19 12:55:45.613,"1.0",NA,NA,NA,10,NA
"2042","NPM-2019-201-MC2","MARTR2",2019-07-20 13:30:32.95,"1.0",NA,NA,NA,10,NA
"2043","NPM-2019-202-MC2","MARTR2",2019-07-21 12:16:24.037,"1.0",NA,NA,NA,10,NA
"2044","NPM-2019-203-MC2","MARTR2",2019-07-22 12:31:47.847,"0.0",NA,NA,NA,10,NA
"2045","NPM-2019-204-MC2","MARTR2",2019-07-23 11:04:59.92,"0.0",NA,NA,NA,10,NA
"2046","NPM-2019-205-MC2","MARTR2",2019-07-24 11:33:17.07,"1.0",NA,NA,NA,9,NA
"2047","NPM-2019-206-MC2","MARTR2",2019-07-25 15:15:54.017,"1.0",NA,NA,NA,12,NA
"2048","NPM-2019-207-MC2","MARTR2",2019-07-26 11:31:13.75,"1.0",NA,NA,NA,8,NA
"2049","NPM-2019-208-MC2","MARTR2",2019-07-27 12:13:15.647,"1.0",NA,NA,NA,10,NA
"2050","NPM-2019-209-MC2","MARTR2",2019-07-28 12:08:47.84,"1.0",NA,NA,NA,10,NA
"2051","NPM-2019-210-MC2","MARTR2",2019-07-29 12:34:45.39,"1.0",NA,NA,NA,10,NA
"2052","NPM-2019-211-MC2","MARTR2",2019-07-30 12:13:06.47,"1.0",NA,NA,NA,9.02,"Heavy rain"
"2053","NPM-2019-212-MC2","MARTR2",2019-07-31 10:39:08.1,"1.0",NA,NA,NA,10,NA
"2054","NPM-2019-213-MC2","MARTR2",2019-08-01 12:08:10.243,"1.0",NA,NA,NA,11,NA
